submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s657987508,p00002,u233309653,1368557918,C,C,c,Runtime Error,0,600,363,0/1
s820308505,p00002,u233309653,1368557998,C,C,c,Wrong Answer,0,600,374,0/1
s696247493,p00002,u233309653,1368558125,C,C,c,Wrong Answer,0,612,393,0/1
s383757726,p00002,u233309653,1368558420,C,C,c,WA: Presentation Error,0,612,409,0/1
s323670070,p00002,u233309653,1368558484,C,C,c,Accepted,0,600,390,1/1
s983367193,p00002,u418289823,1368605404,C,C,c,Time Limit Exceeded,20000,556,174,0/1
s838122124,p00002,u418289823,1368605601,C,C,c,Accepted,0,640,184,1/1
s939643222,p00002,u881100444,1368607616,C,C,c,Accepted,0,600,280,1/1
s660613845,p00002,u429399627,1368677152,C,C,c,Wrong Answer,0,600,441,0/1
s331377811,p00002,u429399627,1368677376,C,C,c,Wrong Answer,0,600,424,0/1
s215390061,p00002,u429399627,1368677563,C,C,c,Wrong Answer,0,600,457,0/1
s981807633,p00002,u429399627,1368677950,C,C,c,Wrong Answer,0,600,508,0/1
s565820369,p00002,u429399627,1368681490,C,C,c,Wrong Answer,0,644,222,0/1
s017629995,p00002,u429399627,1368681783,C,C,c,Wrong Answer,0,644,221,0/1
s225337433,p00002,u429399627,1368682108,C,C,c,Wrong Answer,0,600,237,0/1
s926502404,p00002,u429399627,1368683739,C,C,c,Accepted,0,640,189,1/1
s233328602,p00002,u429399627,1368684081,C,C,c,Accepted,0,644,158,1/1
s366137565,p00002,u637548567,1368871835,C,C,c,Time Limit Exceeded,20000,592,1670,0/1
s542817130,p00002,u637548567,1368872442,C,C,c,Runtime Error,0,592,889,0/1
s188275698,p00002,u637548567,1368872519,C,C,c,Runtime Error,0,592,1050,0/1
s747083248,p00002,u637548567,1368872624,C,C,c,Runtime Error,0,592,1050,0/1
s253555876,p00002,u664090703,1368873167,C,C,c,Accepted,0,600,214,1/1
s146174259,p00002,u637548567,1368873506,C,C,c,Runtime Error,0,580,848,0/1
s761155462,p00002,u561607102,1369035351,C,C,c,Accepted,0,600,379,1/1
s506088298,p00002,u166871190,1369385899,C,C,c,Wrong Answer,0,604,328,0/1
s677929927,p00002,u166871190,1369386069,C,C,c,Wrong Answer,0,600,312,0/1
s293430141,p00002,u166871190,1369386199,C,C,c,Wrong Answer,0,600,318,0/1
s194559185,p00002,u348879714,1369586008,C,C,c,Wrong Answer,0,644,138,0/1
s587372807,p00002,u348879714,1369586321,C,C,c,Runtime Error,0,560,182,0/1
s588449634,p00002,u166871190,1369636558,C,C,c,Wrong Answer,0,600,332,0/1
s147046127,p00002,u166871190,1369637048,C,C,c,Accepted,0,600,418,1/1
s044326901,p00002,u690860505,1369640922,C,C,c,Wrong Answer,0,600,143,0/1
s254966303,p00002,u690860505,1369641106,C,C,c,Wrong Answer,0,600,174,0/1
s521125994,p00002,u348879714,1369641182,C,C,c,Wrong Answer,0,560,197,0/1
s158977343,p00002,u690860505,1369641279,C,C,c,Compile Error,0,0,168,0/1
s510325168,p00002,u690860505,1369641304,C,C,c,Wrong Answer,0,600,168,0/1
s965138776,p00002,u690860505,1369641420,C,C,c,Compile Error,30,0,202,0/1
s579743780,p00002,u348879714,1369641459,C,C,c,Time Limit Exceeded,20000,640,178,0/1
s136158052,p00002,u690860505,1369641461,C,C,c,Compile Error,20000,0,192,0/1
s516341008,p00002,u348879714,1369641535,C,C,c,Wrong Answer,0,560,192,0/1
s624929020,p00002,u690860505,1369641544,C,C,c,Wrong Answer,0,600,240,0/1
s159415698,p00002,u348879714,1369641598,C,C,c,Wrong Answer,0,560,192,0/1
s747066909,p00002,u690860505,1369641620,C,C,c,Wrong Answer,0,600,241,0/1
s409191508,p00002,u690860505,1369644554,C,C,c,Accepted,0,600,195,1/1
s106228062,p00002,u202237805,1370246758,C,C,c,Accepted,0,600,199,1/1
s574462475,p00002,u348879714,1370313977,C,C,c,Time Limit Exceeded,20000,644,186,0/1
s023799791,p00002,u348879714,1370314034,C,C,c,Runtime Error,0,564,187,0/1
s761862352,p00002,u348879714,1370314227,C,C,c,Runtime Error,0,644,205,0/1
s853185813,p00002,u348879714,1370314256,C,C,c,Runtime Error,0,644,181,0/1
s645365236,p00002,u348879714,1370314397,C,C,c,Time Limit Exceeded,20000,640,174,0/1
s145802370,p00002,u348879714,1370314402,C,C,c,Time Limit Exceeded,20000,640,174,0/1
s203701668,p00002,u011621222,1370441233,C,C,c,Accepted,0,600,172,1/1
s741836924,p00002,u107951427,1370856761,C,C,c,Accepted,0,596,211,1/1
s085704344,p00002,u140808473,1370950788,C,C,c,Wrong Answer,0,600,176,0/1
s113757773,p00002,u140808473,1370950913,C,C,c,Wrong Answer,0,596,176,0/1
s664151575,p00002,u140808473,1370951312,C,C,c,Wrong Answer,0,600,190,0/1
s831831377,p00002,u140808473,1370951441,C,C,c,Accepted,0,600,193,1/1
s810762131,p00002,u919087013,1371031162,C,C,c,Accepted,0,600,327,1/1
s063548173,p00002,u097842823,1371046627,C,C,c,Accepted,0,600,288,1/1
s941413380,p00002,u683968848,1371050481,C,C,c,Wrong Answer,0,644,166,0/1
s043951961,p00002,u683968848,1371051607,C,C,c,Accepted,0,600,230,1/1
s081283871,p00002,u228756885,1371135942,C,C,c,Accepted,0,644,150,1/1
s575460383,p00002,u520150240,1371177417,C,C,c,Wrong Answer,0,600,141,0/1
s333551871,p00002,u656649654,1371454528,C,C,c,Accepted,0,612,208,1/1
s752998762,p00002,u563389827,1371838422,C,C,c,Runtime Error,0,600,92,0/1
s493779486,p00002,u563389827,1371838456,C,C,c,Wrong Answer,0,600,106,0/1
s072103028,p00002,u388019234,1371911233,C,C,c,Runtime Error,0,536,197,0/1
s570630233,p00002,u388019234,1371911317,C,C,c,Time Limit Exceeded,20000,640,199,0/1
s589692598,p00002,u388019234,1371911399,C,C,c,Accepted,0,644,175,1/1
s281253204,p00002,u595651980,1371937109,C,C,c,Accepted,0,600,228,1/1
s362792331,p00002,u510797278,1372148976,C,C,c,Wrong Answer,0,600,220,0/1
s350944798,p00002,u510797278,1372149414,C,C,c,Time Limit Exceeded,20000,596,245,0/1
s244786449,p00002,u510797278,1372149990,C,C,c,Wrong Answer,0,600,264,0/1
s140397569,p00002,u078042885,1372241960,C,C,c,Accepted,0,612,174,1/1
s061845166,p00002,u340315059,1372364491,C,C,c,Time Limit Exceeded,20000,596,236,0/1
s101567045,p00002,u340315059,1372364569,C,C,c,Accepted,0,600,241,1/1
s389851846,p00002,u159793900,1372385610,C,C,c,Wrong Answer,0,600,243,0/1
s259828889,p00002,u159793900,1372386175,C,C,c,Time Limit Exceeded,20000,596,226,0/1
s054270931,p00002,u159793900,1372386542,C,C,c,Wrong Answer,0,616,192,0/1
s866552743,p00002,u159793900,1372386625,C,C,c,Wrong Answer,0,620,192,0/1
s203700030,p00002,u159793900,1372386868,C,C,c,Wrong Answer,0,612,232,0/1
s781157649,p00002,u159793900,1372386895,C,C,c,Wrong Answer,0,616,428,0/1
s050066490,p00002,u159793900,1372387385,C,C,c,Time Limit Exceeded,20000,596,229,0/1
s596666610,p00002,u159793900,1372388347,C,C,c,Wrong Answer,0,620,211,0/1
s376127272,p00002,u159793900,1372395880,C,C,c,Wrong Answer,0,600,221,0/1
s633742009,p00002,u159793900,1372396295,C,C,c,Wrong Answer,0,600,270,0/1
s109744520,p00002,u159793900,1372397028,C,C,c,Wrong Answer,0,600,353,0/1
s293410928,p00002,u159793900,1372397063,C,C,c,Wrong Answer,0,600,361,0/1
s983311231,p00002,u159793900,1372397404,C,C,c,Wrong Answer,0,600,365,0/1
s056637044,p00002,u159793900,1372397572,C,C,c,Wrong Answer,0,596,310,0/1
s115619186,p00002,u159793900,1372398171,C,C,c,Compile Error,150,0,284,0/1
s411895210,p00002,u159793900,1372398417,C,C,c,Wrong Answer,0,600,212,0/1
s193116435,p00002,u159793900,1372398988,C,C,c,Accepted,0,600,219,1/1
s611952175,p00002,u757500449,1372577758,C,C,c,Wrong Answer,0,600,228,0/1
s845091531,p00002,u757500449,1372577876,C,C,c,Wrong Answer,0,600,228,0/1
s000923666,p00002,u757500449,1372590330,C,C,c,Wrong Answer,0,600,275,0/1
s021466499,p00002,u757500449,1372592379,C,C,c,Accepted,0,600,155,1/1
s461416779,p00002,u960603332,1372596220,C,C,c,Wrong Answer,0,600,220,0/1
s718077070,p00002,u960603332,1372596253,C,C,c,Wrong Answer,0,596,220,0/1
s528915004,p00002,u613884163,1372750938,C,C,c,Time Limit Exceeded,20000,596,254,0/1
s107611872,p00002,u613884163,1372751048,C,C,c,Time Limit Exceeded,20000,592,266,0/1
s427992261,p00002,u613884163,1372752022,C,C,c,Accepted,0,596,249,1/1
s405459640,p00002,u204786788,1372940922,C,C,c,Accepted,0,524,476,1/1
s991486491,p00002,u910769350,1373004783,C,C,c,Compile Error,0,0,302,0/1
s911525886,p00002,u910769350,1373006885,C,C,c,Accepted,0,612,287,1/1
s543593638,p00002,u224288634,1373013406,C,C,c,Compile Error,0,0,372,0/1
s500780729,p00002,u224288634,1373013493,C,C,c,Time Limit Exceeded,20000,600,371,0/1
s787170457,p00002,u224288634,1373013583,C,C,c,Wrong Answer,0,604,374,0/1
s383211033,p00002,u224288634,1373013655,C,C,c,Accepted,0,604,376,1/1
s379592104,p00002,u340315059,1373159216,C,C,c,Accepted,0,600,191,1/1
s764909398,p00002,u960603332,1373216452,C,C,c,Runtime Error,0,540,261,0/1
s275825224,p00002,u340315059,1373289435,C,C,c,Accepted,0,600,188,1/1
s689290152,p00002,u340315059,1373289440,C,C,c,Accepted,0,600,188,1/1
s457183712,p00002,u135535121,1373363617,C,C,c,Accepted,0,600,240,1/1
s495649338,p00002,u492566253,1373436333,C,C,c,Wrong Answer,0,600,267,0/1
s876679471,p00002,u492566253,1373436602,C,C,c,Wrong Answer,0,596,359,0/1
s074859743,p00002,u011621222,1373450029,C,C,c,Accepted,0,600,173,1/1
s394232032,p00002,u722094719,1373618832,C,C,c,Time Limit Exceeded,20000,604,291,0/1
s803062689,p00002,u722094719,1373619024,C,C,c,Time Limit Exceeded,20000,596,253,0/1
s288265862,p00002,u722094719,1373619116,C,C,c,Wrong Answer,0,600,210,0/1
s827209333,p00002,u722094719,1373619311,C,C,c,Wrong Answer,0,600,210,0/1
s950963154,p00002,u722094719,1373619535,C,C,c,Wrong Answer,0,600,211,0/1
s146723305,p00002,u722094719,1373619670,C,C,c,Accepted,0,600,212,1/1
s597192896,p00002,u158351161,1373698642,C,C,c,Accepted,0,600,176,1/1
s392214245,p00002,u248178155,1373787142,C,C,c,Runtime Error,0,600,179,0/1
s912639818,p00002,u248178155,1373787157,C,C,c,Accepted,0,600,189,1/1
s172509208,p00002,u881891940,1373814966,C,C,c,Compile Error,0,0,221,0/1
s266650729,p00002,u881891940,1373814992,C,C,c,Runtime Error,0,592,221,0/1
s231796415,p00002,u881891940,1373815067,C,C,c,Accepted,0,600,226,1/1
s849095974,p00002,u014114097,1374151155,C,C,c,Time Limit Exceeded,20000,556,148,0/1
s359024054,p00002,u103289700,1374856598,C,C,c,Accepted,0,600,317,1/1
s098872788,p00002,u696396484,1375234133,C,C,c,Wrong Answer,0,600,507,0/1
s090942742,p00002,u696396484,1375234266,C,C,c,Wrong Answer,0,600,507,0/1
s736354372,p00002,u696396484,1375234736,C,C,c,Wrong Answer,0,584,589,0/1
s724748256,p00002,u696396484,1375234780,C,C,c,Wrong Answer,0,560,565,0/1
s112353821,p00002,u696396484,1375234957,C,C,c,Wrong Answer,0,596,509,0/1
s327791987,p00002,u696396484,1375236196,C,C,c,Wrong Answer,0,600,515,0/1
s944872012,p00002,u696396484,1375236455,C,C,c,Wrong Answer,0,596,444,0/1
s189178101,p00002,u696396484,1375236731,C,C,c,Wrong Answer,0,560,576,0/1
s747027538,p00002,u696396484,1375236973,C,C,c,Wrong Answer,0,600,443,0/1
s075274781,p00002,u696396484,1375237644,C,C,c,Time Limit Exceeded,20000,556,494,0/1
s734910502,p00002,u696396484,1375237723,C,C,c,Wrong Answer,0,600,493,0/1
s218401397,p00002,u696396484,1375237802,C,C,c,Wrong Answer,0,600,442,0/1
s520669710,p00002,u696396484,1375237880,C,C,c,Wrong Answer,0,600,438,0/1
s701120805,p00002,u696396484,1375238007,C,C,c,Wrong Answer,0,600,477,0/1
s641984755,p00002,u696396484,1375247926,C,C,c,Runtime Error,0,600,531,0/1
s708397926,p00002,u696396484,1375247953,C,C,c,Runtime Error,0,600,531,0/1
s138232055,p00002,u696396484,1375248067,C,C,c,Accepted,0,600,543,1/1
s240223971,p00002,u014114097,1376301011,C,C,c,Accepted,0,612,181,1/1
s568050885,p00002,u604005096,1376438430,C,C,c,Accepted,0,612,241,1/1
s817585024,p00002,u697737442,1376628679,C,C,c,Time Limit Exceeded,20000,592,156,0/1
s107802478,p00002,u697737442,1376628765,C,C,c,Time Limit Exceeded,20000,592,154,0/1
s984314216,p00002,u697737442,1376629080,C,C,c,Accepted,0,600,156,1/1
s964028514,p00002,u869573939,1376688681,C,C,c,Wrong Answer,0,600,167,0/1
s864388285,p00002,u869573939,1376689287,C,C,c,Accepted,0,600,196,1/1
s413378656,p00002,u607211196,1377022120,C,C,c,Time Limit Exceeded,20000,596,590,0/1
s762548374,p00002,u607211196,1377022226,C,C,c,Wrong Answer,0,600,601,0/1
s467707289,p00002,u607211196,1377022424,C,C,c,Accepted,0,600,630,1/1
s739451892,p00002,u113034719,1377082940,C,C,c,Wrong Answer,0,600,179,0/1
s686010257,p00002,u113034719,1377083015,C,C,c,Wrong Answer,0,600,175,0/1
s915036378,p00002,u113034719,1377083079,C,C,c,Wrong Answer,0,596,176,0/1
s368668211,p00002,u113034719,1377083174,C,C,c,Wrong Answer,0,600,176,0/1
s899868800,p00002,u113034719,1377083281,C,C,c,Wrong Answer,0,600,176,0/1
s812067436,p00002,u113034719,1377083438,C,C,c,Wrong Answer,0,600,184,0/1
s517355721,p00002,u113034719,1377083625,C,C,c,Wrong Answer,0,600,183,0/1
s311111011,p00002,u113034719,1377083690,C,C,c,Wrong Answer,0,600,177,0/1
s537869068,p00002,u113034719,1377083790,C,C,c,Wrong Answer,0,600,179,0/1
s252064527,p00002,u113034719,1377084062,C,C,c,Wrong Answer,0,596,179,0/1
s099483075,p00002,u453728254,1377427813,C,C,c,Accepted,0,612,177,1/1
s909298298,p00002,u820929609,1377550823,C,C,c,Accepted,0,612,211,1/1
s576285676,p00002,u922845134,1378180345,C,C,c,Runtime Error,0,564,176,0/1
s536809280,p00002,u968445619,1378445149,C,C,c,Wrong Answer,0,600,149,0/1
s823078377,p00002,u376883550,1378863716,C,C,c,Wrong Answer,0,600,227,0/1
s255252484,p00002,u376883550,1378863769,C,C,c,Wrong Answer,0,600,241,0/1
s119523124,p00002,u376883550,1378863803,C,C,c,Wrong Answer,0,600,240,0/1
s530525230,p00002,u376883550,1378863920,C,C,c,Time Limit Exceeded,20000,596,262,0/1
s244445206,p00002,u376883550,1378864023,C,C,c,Wrong Answer,0,600,304,0/1
s285613003,p00002,u376883550,1378864155,C,C,c,Accepted,0,600,218,1/1
s152788348,p00002,u798339835,1378875522,C,C,c,Compile Error,0,0,238,0/1
s805187234,p00002,u798339835,1378875614,C,C,c,Wrong Answer,0,600,239,0/1
s975191621,p00002,u798339835,1378875979,C,C,c,Compile Error,0,0,357,0/1
s708801279,p00002,u798339835,1378876049,C,C,c,Compile Error,0,0,360,0/1
s191668374,p00002,u798339835,1378876548,C,C,c,Wrong Answer,0,560,359,0/1
s418553584,p00002,u798339835,1378876974,C,C,c,Wrong Answer,0,560,353,0/1
s443525127,p00002,u960603332,1378917893,C,C,c,Wrong Answer,0,644,207,0/1
s480988306,p00002,u960603332,1378918167,C,C,c,Wrong Answer,0,644,233,0/1
s591185647,p00002,u960603332,1378918285,C,C,c,Wrong Answer,0,644,257,0/1
s973471265,p00002,u960603332,1378918431,C,C,c,Wrong Answer,0,644,227,0/1
s207742882,p00002,u960603332,1378918485,C,C,c,Accepted,0,600,219,1/1
s713476942,p00002,u798339835,1378962017,C,C,c,Compile Error,0,0,246,0/1
s566841926,p00002,u798339835,1378962060,C,C,c,Wrong Answer,0,600,245,0/1
s996861272,p00002,u798339835,1378962349,C,C,c,Accepted,0,600,261,1/1
s642456374,p00002,u968445619,1378973866,C,C,c,Wrong Answer,0,600,150,0/1
s963267494,p00002,u968445619,1378974045,C,C,c,Wrong Answer,0,600,152,0/1
s551137991,p00002,u968445619,1378974455,C,C,c,Accepted,0,600,175,1/1
s180053214,p00002,u510797278,1379092556,C,C,c,Wrong Answer,0,600,211,0/1
s815048856,p00002,u340315059,1379099394,C,C,c,Wrong Answer,0,676,71,0/1
s056448546,p00002,u340315059,1379099525,C,C,c,Wrong Answer,0,676,84,0/1
s841905066,p00002,u340315059,1379099706,C,C,c,Wrong Answer,0,676,77,0/1
s409312386,p00002,u340315059,1379100112,C,C,c,Wrong Answer,0,676,77,0/1
s762628246,p00002,u340315059,1379146593,C,C,c,Wrong Answer,0,676,1531,0/1
s100500337,p00002,u340315059,1379146687,C,C,c,Wrong Answer,0,676,1451,0/1
s958718958,p00002,u340315059,1379147096,C,C,c,Wrong Answer,0,676,1460,0/1
s995344363,p00002,u340315059,1379151269,C,C,c,Accepted,0,644,1461,1/1
s709362278,p00002,u340315059,1379151399,C,C,c,Accepted,0,676,1550,1/1
s125028794,p00002,u340315059,1379152193,C,C,c,Wrong Answer,0,676,1857,0/1
s275698564,p00002,u340315059,1379152678,C,C,c,Accepted,0,644,2119,1/1
s612037067,p00002,u340315059,1379152717,C,C,c,Accepted,0,644,2132,1/1
s976734753,p00002,u563389827,1379168936,C,C,c,Wrong Answer,0,600,141,0/1
s573388884,p00002,u563389827,1379169114,C,C,c,Time Limit Exceeded,20000,596,175,0/1
s182354352,p00002,u340315059,1379170633,C,C,c,Accepted,0,644,3649,1/1
s298952693,p00002,u340315059,1379173404,C,C,c,Accepted,0,628,4039,1/1
s952416294,p00002,u340315059,1379173438,C,C,c,Accepted,0,628,4110,1/1
s084977814,p00002,u340315059,1379173677,C,C,c,Accepted,0,628,4180,1/1
s421122340,p00002,u340315059,1379173891,C,C,c,Accepted,0,628,4254,1/1
s294070855,p00002,u340315059,1379174365,C,C,c,Accepted,0,628,73,1/1
s710324962,p00002,u340315059,1379174465,C,C,c,Accepted,0,644,85,1/1
s546373197,p00002,u340315059,1379175077,C,C,c,Runtime Error,0,628,72,0/1
s921438970,p00002,u340315059,1379175124,C,C,c,Runtime Error,0,632,72,0/1
s146252818,p00002,u340315059,1379175137,C,C,c,Runtime Error,0,632,72,0/1
s629890122,p00002,u340315059,1379175152,C,C,c,Runtime Error,0,628,73,0/1
s988210569,p00002,u340315059,1379175325,C,C,c,Runtime Error,0,632,71,0/1
s699039517,p00002,u340315059,1379175343,C,C,c,Runtime Error,0,628,72,0/1
s737853794,p00002,u340315059,1379175452,C,C,c,Runtime Error,0,628,71,0/1
s171648005,p00002,u340315059,1379175471,C,C,c,Runtime Error,0,628,71,0/1
s293691428,p00002,u340315059,1379175617,C,C,c,Accepted,0,628,72,1/1
s408270357,p00002,u340315059,1379175640,C,C,c,Runtime Error,0,632,71,0/1
s400790103,p00002,u340315059,1379175648,C,C,c,Runtime Error,0,628,71,0/1
s433432548,p00002,u340315059,1379175921,C,C,c,Accepted,0,628,69,1/1
s395757612,p00002,u340315059,1379176005,C,C,c,Accepted,0,624,68,1/1
s014758472,p00002,u340315059,1379176036,C,C,c,Runtime Error,0,628,67,0/1
s776487726,p00002,u340315059,1379176036,C,C,c,Runtime Error,0,628,67,0/1
s134551606,p00002,u340315059,1379176046,C,C,c,Runtime Error,0,628,67,0/1
s938721898,p00002,u340315059,1379176055,C,C,c,Runtime Error,0,628,67,0/1
s893833786,p00002,u593170857,1379243477,C,C,c,Accepted,0,600,330,1/1
s775225735,p00002,u152473418,1379688678,C,C,c,Wrong Answer,0,596,213,0/1
s459921962,p00002,u152473418,1379688920,C,C,c,Wrong Answer,0,588,202,0/1
s957783816,p00002,u152473418,1379689164,C,C,c,Wrong Answer,0,596,202,0/1
s926529669,p00002,u152473418,1379689262,C,C,c,Wrong Answer,0,600,217,0/1
s921286706,p00002,u011621222,1379870046,C,C,c,Wrong Answer,0,692,318,0/1
s410785854,p00002,u149587667,1379897558,C,C,c,Accepted,0,600,376,1/1
s808668619,p00002,u088697939,1379913126,C,C,c,Accepted,0,600,383,1/1
s564764568,p00002,u510797278,1380010664,C,C,c,Wrong Answer,0,600,216,0/1
s119510490,p00002,u510797278,1380462718,C,C,c,Accepted,0,600,252,1/1
s110009287,p00002,u167460441,1380859693,C,C,c,Runtime Error,0,540,120,0/1
s292545034,p00002,u167460441,1380869035,C,C,c,Runtime Error,0,540,103,0/1
s026290925,p00002,u167460441,1380869564,C,C,c,Wrong Answer,0,644,149,0/1
s503803957,p00002,u167460441,1380870276,C,C,c,Accepted,0,612,177,1/1
s392042148,p00002,u011621222,1380882276,C,C,c,Wrong Answer,300,600,394,0/1
s519423346,p00002,u736313221,1381388102,C,C,c,Accepted,0,600,413,1/1
s875020778,p00002,u263887312,1381388519,C,C,c,Accepted,0,596,254,1/1
s968956576,p00002,u399045574,1381426744,C,C,c,Compile Error,0,0,89,0/1
s078053847,p00002,u399045574,1381426869,C,C,c,Runtime Error,0,612,81,0/1
s346167614,p00002,u399045574,1381426901,C,C,c,Accepted,0,612,90,1/1
s451991151,p00002,u399045574,1381426949,C,C,c,Runtime Error,0,612,86,0/1
s415154793,p00002,u399045574,1381426967,C,C,c,Runtime Error,0,604,87,0/1
s048701680,p00002,u399045574,1381426990,C,C,c,Compile Error,0,0,88,0/1
s744574111,p00002,u846233849,1381752711,C,C,c,Accepted,0,600,347,1/1
s194605707,p00002,u510563501,1381874118,C,C,c,Accepted,0,596,158,1/1
s860394476,p00002,u146816547,1381949474,C,C,c,Time Limit Exceeded,20000,596,148,0/1
s422338773,p00002,u146816547,1381949586,C,C,c,Wrong Answer,0,600,172,0/1
s837130754,p00002,u146816547,1381949712,C,C,c,Wrong Answer,0,596,203,0/1
s522705920,p00002,u146816547,1381949910,C,C,c,Compile Error,0,0,205,0/1
s735811091,p00002,u146816547,1381949935,C,C,c,Wrong Answer,0,600,203,0/1
s967489335,p00002,u692714670,1382064522,C,C,c,Wrong Answer,0,600,174,0/1
s226086116,p00002,u692714670,1382065212,C,C,c,Time Limit Exceeded,20000,596,228,0/1
s466467149,p00002,u692714670,1382065549,C,C,c,Accepted,0,600,204,1/1
s215397588,p00002,u964922226,1382111077,C,C,c,Accepted,0,612,164,1/1
s431536032,p00002,u828599533,1382387104,C,C,c,Wrong Answer,0,600,283,0/1
s489469924,p00002,u828599533,1382387334,C,C,c,Wrong Answer,0,604,275,0/1
s556348630,p00002,u828599533,1382387420,C,C,c,Wrong Answer,0,604,275,0/1
s843296238,p00002,u828599533,1382387606,C,C,c,Accepted,0,600,263,1/1
s357849773,p00002,u011621222,1382766629,C,C,c,Accepted,0,600,203,1/1
s913139080,p00002,u011621222,1382779148,C,C,c,Accepted,0,600,323,1/1
s241922494,p00002,u011621222,1382802326,C,C,c,Accepted,0,612,219,1/1
s459383787,p00002,u976860528,1382970652,C,C,c,Compile Error,20,0,75,0/1
s447824401,p00002,u976860528,1382970692,C,C,c,Compile Error,20,0,76,0/1
s615959731,p00002,u976860528,1382970694,C,C,c,Compile Error,20,0,76,0/1
s674107501,p00002,u976860528,1382970772,C,C,c,Compile Error,10,0,76,0/1
s748872451,p00002,u976860528,1382970820,C,C,c,Runtime Error,0,600,78,0/1
s119592784,p00002,u976860528,1382971138,C,C,c,Runtime Error,0,600,90,0/1
s008365264,p00002,u976860528,1382971283,C,C,c,Runtime Error,0,600,90,0/1
s900380796,p00002,u976860528,1382971780,C,C,c,Runtime Error,0,600,87,0/1
s423994742,p00002,u976860528,1382971807,C,C,c,Accepted,0,600,96,1/1
s262141440,p00002,u118157225,1383102985,C,C,c,Wrong Answer,0,600,164,0/1
s893335599,p00002,u118157225,1383103136,C,C,c,Wrong Answer,0,600,203,0/1
s763974626,p00002,u118157225,1383103462,C,C,c,Wrong Answer,0,600,284,0/1
